,X.1,X,Submission.ID,Common.Name,Scientific.Name,Taxonomic.Order,Count,State.Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration..Min.,All.Obs.Reported,Distance.Traveled..km.,Area.Covered..ha.,Number.of.Observers,Breeding.Code,Species.Comments,Checklist.Comments
11609,11609,11609,S11786281,Spotted Towhee,Pipilo maculatus,29580,X,US-TX,Travis,Travis,30.32913,-97.77289,03-01-2009,,eBird - Casual Observation,0,0,NA,NA,1,,,Austin
11610,11610,11610,S13960350,Spotted Towhee,Pipilo maculatus,29580,X,US-NV,Washoe,Below pyramid lake near fish hatchery,39.7923143,-119.3459415,07-18-2012,07:00 AM,eBird - Traveling Count,300,1,3.219,NA,1,,,
11611,11611,11611,S19326901,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-NJ,Atlantic,Atlantic City--Absecon Inlet,39.3640323,-74.4074392,08-03-2014,09:40 AM,eBird - Traveling Count,35,1,0.402,NA,4,,,Submitted from  BirdLog NA for Android v1.9.3
11612,11612,11612,S18793250,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-NJ,Atlantic,Edwin B. Forsythe NWR,39.4551493,-74.4200134,06-15-2014,06:35 AM,eBird - Traveling Count,78,1,13.679,NA,3,,,Submitted from  BirdLog NA for Android v1.9.3
11613,11613,11613,S19301603,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-NJ,Atlantic,Edwin B. Forsythe NWR (Brigantine Unit),39.465,-74.4477778,08-01-2014,06:17 PM,eBird - Traveling Count,110,1,12.874,NA,4,,,Submitted from  BirdLog NA for Android v1.9.3
11614,11614,11614,S19306150,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-NJ,Atlantic,Edwin B. Forsythe NWR (Brigantine Unit),39.465,-74.4477778,08-02-2014,09:26 AM,eBird - Traveling Count,125,1,12.874,NA,3,,,Submitted from  BirdLog NA for Android v1.9.3
11615,11615,11615,S23180746,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-NJ,Atlantic,Edwin B. Forsythe NWR (Brigantine Unit),39.465,-74.4477778,05-02-2015,10:45 AM,eBird - Traveling Count,259,1,19.312,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11616,11616,11616,S11786286,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-TN,Campbell,Campbell,36.38629,-84.13872,05-01-2011,,eBird - Casual Observation,0,0,NA,NA,1,,,Tennessee
11617,11617,11617,S18892568,Eastern Towhee,Pipilo erythrophthalmus,29606,4,US-TN,Campbell,North Cumberland WMA--Massengale Mountain,36.28445,-84.29738,06-20-2014,06:25 AM,eBird - Traveling Count,241,1,3.219,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11618,11618,11618,S23198221,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-NJ,Cape May,Belleplain SF--HQ,39.2487163,-74.842512,05-03-2015,07:15 AM,eBird - Traveling Count,227,1,8.047,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11619,11619,11619,S19309525,Eastern Towhee,Pipilo erythrophthalmus,29606,3,US-NJ,Cape May,Belleplain SF--Pine Swamp Rd.,39.2188222,-74.8600245,08-02-2014,01:48 PM,eBird - Traveling Count,81,1,8.047,NA,2,,,Submitted from  BirdLog NA for Android v1.9.3
11620,11620,11620,S23524372,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-NJ,Cape May,Stipson Island Rd.,39.1890256,-74.9109006,05-18-2015,07:24 PM,eBird - Traveling Count,151,1,0.322,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11621,11621,11621,S21302766,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-NJ,Cape May,Tuckahoe--McNamara WMA,39.2896965,-74.734002,01-11-2015,02:35 PM,eBird - Traveling Count,41,1,4.828,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11622,11622,11622,S20708528,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-PA,Chester,"London Britain, 851 Chambers Rock Road",39.73494,-75.76906,11-28-2014,12:30 PM,eBird - Traveling Count,151,1,4.023,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11623,11623,11623,S22680752,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-PA,Chester,White Clay Creek Preserve (PA),39.7471405,-75.7739174,04-04-2015,01:30 PM,eBird - Traveling Count,70,1,3.219,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11624,11624,11624,S22817044,Eastern Towhee,Pipilo erythrophthalmus,29606,10,US-PA,Chester,horse farm,39.7346562,-75.7700765,04-12-2015,08:20 AM,eBird - Traveling Count,111,1,3.219,NA,5,,,Submitted from  BirdLog NA for Android v1.9.6
11625,11625,11625,S12909478,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Forrest,De Soto NF--Ashe Tree Nursery,31.02425,-89.16658,02-09-2013,03:17 PM,eBird - Traveling Count,90,1,3.219,NA,4,,, Submitted from  BirdLog for Android v1.6
11626,11626,11626,S12345086,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Hancock,Hancock County Marshes Coastal Preserve,30.2058226,-89.4682789,12-19-2012,07:30 AM,eBird - Traveling Count,300,1,8.047,NA,5,,,With Mark Woodrey doing the CBC on a boat in the bay.
11627,11627,11627,S13261114,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Bellefontaine Beach,30.3452504,-88.7379456,03-03-2013,10:00 AM,eBird - Traveling Count,120,1,2.414,NA,1,,,
11628,11628,11628,S13504507,Eastern Towhee,Pipilo erythrophthalmus,29606,4,US-MS,Jackson,Bellefontaine Beach,30.3452504,-88.7379456,03-24-2013,01:14 PM,eBird - Traveling Count,171,1,4.828,NA,1,,, Submitted from  BirdLog for Android v1.6
11629,11629,11629,S13520114,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Bellefontaine Beach,30.3452504,-88.7379456,03-25-2013,02:42 PM,eBird - Traveling Count,114,1,3.219,NA,3,,, Submitted from  BirdLog for Android v1.6
11630,11630,11630,S13237937,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Gulf Islands National Seashore--Davis Bayou area,30.3921394,-88.7907104,03-02-2013,09:00 AM,eBird - Traveling Count,120,1,2.414,NA,1,,,
11631,11631,11631,S13420787,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Gulf Islands National Seashore--Davis Bayou area,30.3921394,-88.7907104,03-16-2013,01:58 PM,eBird - Traveling Count,68,1,8.047,NA,4,,,"With Glen Davis, Jared Feura, and Eamon Harrity"
11632,11632,11632,S12846528,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Mississippi Sandhill Crane NWR--Gautier Unit,30.4509674,-88.6558056,02-04-2013,08:00 AM,eBird - Casual Observation,0,0,NA,NA,3,,,
11633,11633,11633,S12924198,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Mississippi Sandhill Crane NWR--Gautier Unit,30.4509674,-88.6558056,02-10-2013,02:00 PM,eBird - Traveling Count,15,1,0.805,NA,1,,,
11634,11634,11634,S13218282,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Mississippi Sandhill Crane NWR--Gautier Unit,30.4509674,-88.6558056,02-28-2013,08:35 AM,eBird - Casual Observation,0,1,NA,NA,2,,, Submitted from  BirdLog for Android v1.6
11635,11635,11635,S13420790,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Mississippi Sandhill Crane NWR--Gautier Unit,30.4509674,-88.6558056,03-16-2013,03:32 PM,eBird - Traveling Count,30,1,8.047,NA,4,,,"With Glen Davis, Jared Feura, and Eamon Harrity"
11636,11636,11636,S13445242,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Mississippi Sandhill Crane NWR--Gautier Unit,30.4509674,-88.6558056,03-18-2013,05:30 PM,eBird - Stationary Count,41,1,NA,NA,4,,, Submitted from  BirdLog for Android v1.6
11637,11637,11637,S12801542,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Pascagoula River Marsh Coastal Preserve,30.4177694,-88.594636,02-01-2013,04:00 PM,eBird - Traveling Count,60,1,1.609,NA,1,,,
11638,11638,11638,S12910996,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Red Creek WMA Larue/Dantzler,30.6438181,-88.8633287,02-09-2013,09:00 AM,eBird - Traveling Count,90,1,16.093,NA,4,,,
11639,11639,11639,S13157844,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Seaman Rd Sewage Lagoons (restricted access),30.500325,-88.7982038,02-23-2013,10:36 AM,eBird - Stationary Count,20,1,NA,NA,3,,, Submitted from  BirdLog for Android v1.6
11640,11640,11640,S12990834,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-MS,Jackson,Ward Bayou,30.56677,-88.63576,02-16-2013,12:27 PM,eBird - Traveling Count,110,1,1.609,NA,4,,, Submitted from  BirdLog for Android v1.6
11641,11641,11641,S15694154,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,11-17-2013,10:52 AM,eBird - Traveling Count,264,1,6.437,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11642,11642,11642,S16086918,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12-15-2013,07:00 AM,eBird - Exhaustive Area Count,300,1,NA,55,1,,,personal CBC list
11643,11643,11643,S20904365,Eastern Towhee,Pipilo erythrophthalmus,29606,3,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12-14-2014,07:00 AM,eBird - Traveling Count,295,1,7.242,NA,7,,,Bombay Hook CBC- Raymond
11644,11644,11644,S18593897,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,Kent,"Smyrna, 6180 Hay Point Landing Road",39.34543,-75.53893,05-28-2014,06:13 AM,eBird - Stationary Count,15,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11645,11645,11645,S22493248,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-FL,Lake,Clearwater Lake Recreation Area,28.9791237,-81.5545332,03-21-2015,10:22 AM,eBird - Traveling Count,134,1,2.414,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
11646,11646,11646,S22493255,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-FL,Marion,Ocala NF--Yearling Trail,29.2451613,-81.6485506,03-21-2015,01:26 PM,eBird - Traveling Count,66,1,1.207,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
11647,11647,11647,S11867461,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-NY,Nassau,Jones Beach SP,40.5945237,-73.5104002,10-23-2012,05:00 PM,eBird - Traveling Count,90,1,3.219,NA,2,,,
11648,11648,11648,S18818707,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,"Appoquinimink River bridge, Rte. 9",39.465747,-75.6136351,06-17-2014,07:30 AM,eBird - Traveling Count,319,1,11.265,NA,1,,,Kayaking
11649,11649,11649,S22030280,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,02-22-2015,03:07 PM,eBird - Traveling Count,115,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11650,11650,11650,S23139929,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,04-25-2015,06:48 PM,eBird - Traveling Count,90,1,1.609,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
11651,11651,11651,S18314198,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,"Bear, Old Summit Road",39.5436,-75.72617,05-10-2014,09:40 AM,eBird - Traveling Count,42,1,0.402,NA,2,,,Submitted from  BirdLog NA for Android v1.9.3
11652,11652,11652,S21726576,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Cedar Swamp Wildlife Area,39.3894043,-75.5462666,02-08-2015,08:00 AM,eBird - Traveling Count,210,1,4.828,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
11653,11653,11653,S19500775,Eastern Towhee,Pipilo erythrophthalmus,29606,10,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,08-17-2014,05:57 PM,eBird - Traveling Count,90,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11654,11654,11654,S21283718,Eastern Towhee,Pipilo erythrophthalmus,29606,2,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,01-10-2015,01:57 PM,eBird - Traveling Count,128,1,3.219,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
11655,11655,11655,S22030144,Eastern Towhee,Pipilo erythrophthalmus,29606,2,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,02-17-2015,03:22 PM,eBird - Traveling Count,114,1,1.609,NA,1,,,Late submission.  Submitted from  BirdLog NA for Android v1.9.6
11656,11656,11656,S21836500,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,02-14-2015,02:30 PM,eBird - Traveling Count,116,1,0.805,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
11657,11657,11657,S22030220,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,02-22-2015,01:05 PM,eBird - Traveling Count,72,1,0.483,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11658,11658,11658,S18317243,Eastern Towhee,Pipilo erythrophthalmus,29606,2,US-DE,New Castle,Gunning Bedford/Dragon Run,39.5731163,-75.602211,05-10-2014,04:20 AM,eBird - Traveling Count,143,1,1.609,NA,3,,,"msarver <br />Submitted from BirdLog NA for iOS, version 1.7.1"
11659,11659,11659,S18317240,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Lums Pond State Park,39.5607834,-75.718399,05-10-2014,07:08 AM,eBird - Traveling Count,133,1,2.414,NA,2,S {0}--Singing male,,
11660,11660,11660,S18100912,Eastern Towhee,Pipilo erythrophthalmus,29606,6,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-27-2014,06:49 AM,eBird - Traveling Count,198,1,3.219,NA,6,,"<iframe src=""https://www.flickr.com/photos/timschreckengost/14032230011/in/photostream/player/"" width=""640"" height=""360"" frameborder=""0""></iframe>","Pledge to Fledge with Emily Dunn, Matt Boone, Mason Sieges, Becky Kern, and Taj Schottland. <br />Submitted from BirdLog NA for iOS, version 1.7.1"
11661,11661,11661,S18176734,Eastern Towhee,Pipilo erythrophthalmus,29606,6,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,05-02-2014,06:36 AM,eBird - Traveling Count,112,1,1.207,NA,5,,,Submitted from  BirdLog NA for Android v1.9.3
11662,11662,11662,S18368505,Eastern Towhee,Pipilo erythrophthalmus,29606,3,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,05-12-2014,06:45 PM,eBird - Traveling Count,30,1,1.207,NA,3,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
11663,11663,11663,S18891575,Eastern Towhee,Pipilo erythrophthalmus,29606,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,06-24-2014,06:41 AM,eBird - Traveling Count,66,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11664,11664,11664,S19148375,Eastern Towhee,Pipilo erythrophthalmus,29606,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,07-19-2014,08:50 AM,eBird - Traveling Count,26,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11665,11665,11665,S19568690,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,08-20-2014,07:28 AM,eBird - Traveling Count,127,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11666,11666,11666,S19568686,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,08-23-2014,10:14 AM,eBird - Traveling Count,35,1,0.402,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11667,11667,11667,S19568684,Eastern Towhee,Pipilo erythrophthalmus,29606,15,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,08-25-2014,07:16 AM,eBird - Traveling Count,129,1,1.609,NA,3,,,Submitted from  BirdLog NA for Android v1.9.3
11668,11668,11668,S19646292,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-02-2014,07:04 AM,eBird - Traveling Count,71,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11669,11669,11669,S19709758,Eastern Towhee,Pipilo erythrophthalmus,29606,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-04-2014,07:20 AM,eBird - Traveling Count,87,1,0.805,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
11670,11670,11670,S19780940,Eastern Towhee,Pipilo erythrophthalmus,29606,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-09-2014,07:07 AM,eBird - Traveling Count,98,1,0.805,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
11671,11671,11671,S19790301,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-10-2014,06:27 AM,eBird - Traveling Count,50,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11672,11672,11672,S19804497,Eastern Towhee,Pipilo erythrophthalmus,29606,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-11-2014,07:14 AM,eBird - Traveling Count,91,1,0.805,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
11673,11673,11673,S19834624,Eastern Towhee,Pipilo erythrophthalmus,29606,4,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,06:53 AM,eBird - Traveling Count,245,1,1.609,NA,30,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.6"
11674,11674,11674,S19834390,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,07:30 AM,eBird - Traveling Count,120,1,1.609,NA,1,,,
11675,11675,11675,S19823195,Eastern Towhee,Pipilo erythrophthalmus,29606,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,05:04 PM,eBird - Traveling Count,128,1,0.805,NA,7,,,Submitted from  BirdLog NA for Android v1.9.6
11676,11676,11676,S19864629,Eastern Towhee,Pipilo erythrophthalmus,29606,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-18-2014,07:16 AM,eBird - Traveling Count,68,1,0.805,NA,3,,,Submitted from  BirdLog NA for Android v1.9.6
11677,11677,11677,S20024781,Eastern Towhee,Pipilo erythrophthalmus,29606,8,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-28-2014,07:40 AM,eBird - Traveling Count,120,1,0.805,NA,4,,,
11678,11678,11678,S22640111,Eastern Towhee,Pipilo erythrophthalmus,29606,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-02-2015,08:47 AM,eBird - Traveling Count,57,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11679,11679,11679,S22695256,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-05-2015,08:10 AM,eBird - Traveling Count,128,1,3.219,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
11680,11680,11680,S22714839,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-06-2015,08:11 AM,eBird - Traveling Count,54,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11681,11681,11681,S22836694,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-13-2015,06:54 AM,eBird - Traveling Count,55,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
11682,11682,11682,S22995930,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-22-2015,07:05 AM,eBird - Traveling Count,75,1,1.609,NA,3,,,
11683,11683,11683,S18582066,Eastern Towhee,Pipilo erythrophthalmus,29606,4,US-DE,New Castle,"Middletown, 1101-1199 Vance Neck Road",39.47289,-75.60644,05-27-2014,09:42 AM,eBird - Stationary Count,15,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11684,11684,11684,S18315616,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,Summit Bridge Ponds,39.54537,-75.74354,05-10-2014,10:38 AM,eBird - Traveling Count,88,1,3.219,NA,2,,,Submitted from  BirdLog NA for Android v1.9.3
11685,11685,11685,S18298488,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,UD--South Campus (General),39.6631142,-75.7507753,05-08-2014,06:49 PM,eBird - Traveling Count,90,1,2.816,NA,2,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
11686,11686,11686,S18231940,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,05-05-2014,07:55 AM,eBird - Traveling Count,10,1,0.161,NA,1,,,
11687,11687,11687,S18243791,Eastern Towhee,Pipilo erythrophthalmus,29606,4,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,05-05-2014,07:20 PM,eBird - Traveling Count,85,1,8.047,NA,1,,,
11688,11688,11688,S18249243,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,05-06-2014,09:20 AM,eBird - Stationary Count,10,1,NA,NA,1,,,
11689,11689,11689,S18351425,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,05-12-2014,08:20 AM,eBird - Traveling Count,10,1,0.161,NA,1,,,
11690,11690,11690,S18249178,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-DE,New Castle,White Clay Creek SP,39.711,-75.76,05-06-2014,06:37 AM,eBird - Traveling Count,100,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11691,11691,11691,S18298179,Eastern Towhee,Pipilo erythrophthalmus,29606,4,US-DE,New Castle,White Clay Creek SP,39.711,-75.76,05-09-2014,06:03 AM,eBird - Traveling Count,113,1,2.414,NA,1,S {0}--Singing male,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
11692,11692,11692,S18627495,Eastern Towhee,Pipilo erythrophthalmus,29606,X,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,05-30-2014,07:18 PM,eBird - Traveling Count,53,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11693,11693,11693,S18798132,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,06-15-2014,10:57 AM,eBird - Traveling Count,312,1,8.047,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
11694,11694,11694,S22804227,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,04-11-2015,08:15 AM,eBird - Traveling Count,110,1,2.414,NA,4,,,Submitted from  BirdLog NA for Android v1.9.6
11695,11695,11695,S22849339,Eastern Towhee,Pipilo erythrophthalmus,29606,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,04-13-2015,05:10 PM,eBird - Traveling Count,90,1,3.219,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
