Submission.ID,Common.Name,Scientific.Name,Taxonomic.Order,Count,State.Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration..Min.,All.Obs.Reported,Distance.Traveled..km.,Area.Covered..ha.,Number.of.Observers,Breeding.Code,Species.Comments,Checklist.Comments
S20904365,White-throated Sparrow,Zonotrichia albicollis,29941,33,US-DE,Kent,Bombay Hook National Wildlife Refuge,39.2670818,-75.4695511,12/14/2014,7:00 AM,eBird - Traveling Count,295,1,7.242,NA,7,NA,NA,Bombay Hook CBC- Raymond
S24301332,White-throated Sparrow,Zonotrichia albicollis,29941,4,CA-NS,Kings,"44.9883x-64.4100 - Jul 18, 2015, 6:20 AM",44.988277,-64.410038,7/18/2015,6:05 AM,eBird - Traveling Count,126,1,2.414,NA,5,NA,NA,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S24285366,White-throated Sparrow,Zonotrichia albicollis,29941,1,CA-NS,Kings,Blomidon Provincial Park,45.265,-64.342,7/16/2015,9:39 AM,eBird - Traveling Count,115,1,1.609,NA,4,NA,NA,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S15367701,White-throated Sparrow,Zonotrichia albicollis,29941,X,US-WI,Milwaukee,Lake Park (general),43.07105,-87.8694,10/7/2013,7:00 AM,eBird - Traveling Count,60,1,1.207,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.2
S15367702,White-throated Sparrow,Zonotrichia albicollis,29941,X,US-WI,Milwaukee,Lake Park (general),43.07105,-87.8694,10/8/2013,7:20 AM,eBird - Traveling Count,29,1,0.805,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.2
S21308620,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-NJ,Monmouth,Bailey's Corner Rd.--Field,40.1451089,-74.0701836,1/11/2015,4:47 AM,eBird - Stationary Count,28,1,NA,NA,4,NA,NA,NA
S20746706,White-throated Sparrow,Zonotrichia albicollis,29941,5,US-DE,New Castle,112 Gibson Ave,39.7807516,-75.5169752,11/29/2014,2:30 PM,eBird - Stationary Count,60,1,NA,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S16791669,White-throated Sparrow,Zonotrichia albicollis,29941,2,US-DE,New Castle,203 Lab,39.6657746,-75.7515065,2/4/2014,8:10 AM,eBird - Casual Observation,0,1,NA,NA,1,NA,NA,NA
S20879869,White-throated Sparrow,Zonotrichia albicollis,29941,15,US-DE,New Castle,Ashland Nature Center,39.7970734,-75.659668,12/13/2014,12:03 PM,eBird - Traveling Count,112,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21836496,White-throated Sparrow,Zonotrichia albicollis,29941,10,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,2/14/2015,4:49 PM,eBird - Stationary Count,10,1,NA,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22030280,White-throated Sparrow,Zonotrichia albicollis,29941,15,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,2/22/2015,3:07 PM,eBird - Traveling Count,115,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S23211285,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,5/3/2015,6:30 PM,eBird - Stationary Count,60,1,NA,NA,2,NA,NA,NA
S21726576,White-throated Sparrow,Zonotrichia albicollis,29941,100,US-DE,New Castle,Cedar Swamp Wildlife Area,39.3894043,-75.5462666,2/8/2015,8:00 AM,eBird - Traveling Count,210,1,4.828,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21283718,White-throated Sparrow,Zonotrichia albicollis,29941,40,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,1/10/2015,1:57 PM,eBird - Traveling Count,128,1,3.219,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22030144,White-throated Sparrow,Zonotrichia albicollis,29941,10,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,2/17/2015,3:22 PM,eBird - Traveling Count,114,1,1.609,NA,1,NA,NA,Late submission.  Submitted from  BirdLog NA for Android v1.9.6
S21807717,White-throated Sparrow,Zonotrichia albicollis,29941,10,US-DE,New Castle,Coverdale Farm (private),39.8118986,-75.6383801,2/13/2015,4:19 PM,eBird - Traveling Count,57,1,0.805,NA,13,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21836500,White-throated Sparrow,Zonotrichia albicollis,29941,5,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,2/14/2015,2:30 PM,eBird - Traveling Count,116,1,0.805,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22030220,White-throated Sparrow,Zonotrichia albicollis,29941,10,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,2/22/2015,1:05 PM,eBird - Traveling Count,72,1,0.483,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18317240,White-throated Sparrow,Zonotrichia albicollis,29941,5,US-DE,New Castle,Lums Pond State Park,39.5607834,-75.718399,5/10/2014,7:08 AM,eBird - Traveling Count,133,1,2.414,NA,2,NA,NA,NA
S18100912,White-throated Sparrow,Zonotrichia albicollis,29941,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/27/2014,6:49 AM,eBird - Traveling Count,198,1,3.219,NA,6,NA,NA,"Pledge to Fledge with Emily Dunn, Matt Boone, Mason Sieges, Becky Kern, and Taj Schottland. <br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18176734,White-throated Sparrow,Zonotrichia albicollis,29941,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,5/2/2014,6:36 AM,eBird - Traveling Count,112,1,1.207,NA,5,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S22714839,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/6/2015,8:11 AM,eBird - Traveling Count,54,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22995930,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/22/2015,7:05 AM,eBird - Traveling Count,75,1,1.609,NA,3,NA,NA,NA
S23139944,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/29/2015,7:13 AM,eBird - Traveling Count,88,1,1.609,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21836280,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,"Middletown, Airfield Road",39.57527,-75.58849,2/14/2015,1:35 PM,eBird - Traveling Count,60,1,0.644,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S17778058,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,4/6/2014,6:47 PM,eBird - Traveling Count,39,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S20731503,White-throated Sparrow,Zonotrichia albicollis,29941,2,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11/29/2014,11:52 AM,eBird - Traveling Count,65,1,1.207,NA,4,NA,NA,"<br />Submitted from BirdLog World for iOS, version 1.8"
S20880762,White-throated Sparrow,Zonotrichia albicollis,29941,6,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,12/13/2014,2:18 PM,eBird - Traveling Count,32,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22065431,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,2/25/2015,7:21 AM,eBird - Traveling Count,51,1,2.012,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22043159,White-throated Sparrow,Zonotrichia albicollis,29941,8,US-DE,New Castle,Peterson Wildlife Refuge - DuPont Env. Ed. Center,39.7227022,-75.5608106,2/23/2015,1:27 PM,eBird - Traveling Count,35,1,1.207,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S16994544,White-throated Sparrow,Zonotrichia albicollis,29941,8,US-DE,New Castle,Port of Wilmington--Peninsula Compost Company,39.7196489,-75.5350399,2/16/2014,10:09 AM,eBird - Traveling Count,77,1,0.805,NA,3,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18287362,White-throated Sparrow,Zonotrichia albicollis,29941,2,US-DE,New Castle,UD--South Campus (General),39.6631142,-75.7507753,5/8/2014,3:00 PM,eBird - Traveling Count,20,1,0.241,NA,5,NA,NA,NA
S18298488,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,UD--South Campus (General),39.6631142,-75.7507753,5/8/2014,6:49 PM,eBird - Traveling Count,90,1,2.816,NA,2,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18119187,White-throated Sparrow,Zonotrichia albicollis,29941,2,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,4/28/2014,8:45 AM,eBird - Traveling Count,10,1,0.161,NA,3,NA,NA,NA
S18177981,White-throated Sparrow,Zonotrichia albicollis,29941,18,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,5/1/2014,5:40 PM,eBird - Traveling Count,23,1,0.402,NA,3,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18231940,White-throated Sparrow,Zonotrichia albicollis,29941,2,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,5/5/2014,7:55 AM,eBird - Traveling Count,10,1,0.161,NA,1,NA,NA,NA
S18243791,White-throated Sparrow,Zonotrichia albicollis,29941,10,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,5/5/2014,7:20 PM,eBird - Traveling Count,85,1,8.047,NA,1,NA,NA,NA
S15821689,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,W. Main/Corbit Rd,39.6853247,-75.7613354,12/1/2013,NA,eBird - Casual Observation,0,1,NA,NA,NA,NA,NA,NA
S17549020,White-throated Sparrow,Zonotrichia albicollis,29941,X,US-DE,New Castle,W. Main/Corbit Rd,39.6853247,-75.7613354,3/22/2014,12:32 PM,eBird - Traveling Count,17,1,0.402,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S16419798,White-throated Sparrow,Zonotrichia albicollis,29941,6,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,1/18/2014,4:30 PM,eBird - Traveling Count,60,1,1.609,NA,1,NA,NA,NA
S22804227,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,4/11/2015,8:15 AM,eBird - Traveling Count,110,1,2.414,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22941110,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,4/19/2015,8:38 AM,eBird - Traveling Count,99,1,2.414,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S23139947,White-throated Sparrow,Zonotrichia albicollis,29941,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,4/30/2015,7:14 AM,eBird - Traveling Count,99,1,2.414,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
